
4K,#genre#
宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000031451&livemode=1&stbId=yu&mode=1&$LR•IPV4•35『线路34』
宁夏卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000006000040022&livemode=1&stbId=yu&mode=1&$LR•IPV4•35『线路35』
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•38『线路1』
青海卫视,http://111.8.224.6:9999/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•38『线路2』
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$LR•IPV4•38『线路3』
青海卫视,http://198.204.228.26/live/qhws.m3u8$LR•IPV4•38『线路4』
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws$LR•IPV4•38『线路5』
青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•38『线路6』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$LR•IPV4•38『线路7』
青海卫视,http://live.geermurmt.com/qhws/sd/live.m3u8$LR•IPV4•38『线路8』
青海卫视,http://23.237.228.134/live8/qinghai.m3u8$LR•IPV4•38『线路9』
青海卫视,http://43.251.226.89:8080/play/48.m3u8$LR•IPV4•38『线路10』
青海卫视,https://iptv.catvod.com/catvod.php?id=qhws$LR•IPV4•38『线路11』
青海卫视,https://httop.top/ysp-青海卫视$LR•IPV4•38『线路12』
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$LR•IPV4•38『线路13』
青海卫视,http://59.110.175.70:23567/PLTV/651/224/3221226696/1.m3u8$LR•IPV4•38『线路14』
青海卫视,http://t.061899.xyz/tl/tl.php?id=qhws$LR•IPV4•38『线路15』
青海卫视,http://live.bypbwxx.top/live/zhibojm-weishi.php?token=54268a5e34e78a78c27175d47431a8$LR•IPV4•38『线路16』
青海卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=qhws&zy.m3u8$LR•IPV4•38『线路17』
青海卫视,http://m.061899.xyz/mg/qhws$LR•IPV4•38『线路18』
青海卫视,http://119.233.255.62:1234/947472506$LR•IPV4•38『线路19』
青海卫视,http://47.104.178.59:3566/947472506$LR•IPV4•38『线路20』
青海卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472506$LR•IPV4•38『线路21』
青海卫视,http://k.061899.xyz/k.php?id=qhws$LR•IPV4•38『线路22』
青海卫视,http://211.101.246.28:3000/947472506$LR•IPV4•38『线路23』
青海卫视,http://116.10.203.183:3566/947472506$LR•IPV4•38『线路24』
青海卫视,http://182.85.163.168:5678/947472506$LR•IPV4•38『线路25』
青海卫视,http://mg.cttv.vip/947472506$LR•IPV4•38『线路26』
青海卫视,http://fn.gcl.de5.net:5908/gsh950428/947472506$LR•IPV4•38『线路27』
青海卫视,http://120.4.126.153:1234/947472506$LR•IPV4•38『线路28』
青海卫视,http://47.119.24.76:59093/947472506$LR•IPV4•38『线路29』
青海卫视,http://45.78.61.93:1234/947472506$LR•IPV4•38『线路30』
青海卫视,http://139.155.89.87:1000/947472506$LR•IPV4•38『线路31』
青海卫视,http://111.29.9.33:6610/000000001000/1000000002000013359/index.m3u8?channel-id=bestzb&Contentid=1000000002000013359&livemode=1&stbId=3$LR•IPV4•38『线路32』
青海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227179/index.m3u8$LR•IPV4•38『线路33』
青海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8$LR•IPV4•38『线路34』
青海卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226889/index.m3u8$LR•IPV4•38『线路35』
青海卫视,http://47.100.80.251:50001/947472506$LR•IPV4•38『线路36』
青海卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000006000040015&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路37』
青海卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000013359&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路38』
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•38『线路1』
山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•38『线路2』
山东卫视,http://123.118.55.165:45237/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•38『线路3』
山东卫视,http://198.204.228.26/live/sdwshd.m3u8$LR•IPV4•38『线路4』
山东卫视,http://107.150.60.122/live/sdwshd.m3u8$LR•IPV4•38『线路5』
山东卫视,http://207.56.13.146:81/cdnlive/sdws.m3u8$LR•IPV4•38『线路6』
山东卫视,http://204.12.221.218:8181/3m1080p/sdws.m3u8$LR•IPV4•38『线路7』
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$LR•IPV4•38『线路8』
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•38『线路9』
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$LR•IPV4•38『线路10』
山东卫视,http://125.210.152.18:9090/live/SDWSHD_H265.m3u8$LR•IPV4•38『线路11』
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8$LR•IPV4•38『线路12』
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub$LR•IPV4•38『线路13』
山东卫视,https://hlsbkmgsplive.miguvideo.com/wd_r4/yg/shandongwshd/3000/01.m3u8?&HlsSubType=&encrypt=$LR•IPV4•38『线路14』
山东卫视,https://hlsbkmgsplive.miguvideo.com/wd-shandonghd-1200/01.m3u8?&HlsSubType=&encrypt=$LR•IPV4•38『线路15』
山东卫视,http://23.237.228.134/live8/shandong.m3u8$LR•IPV4•38『线路16』
山东卫视,http://gfr.x3322.net:9901/tsfile/live/1098_1.m3u8$LR•IPV4•38『线路17』
山东卫视,http://api.kkitv.itv888.cn:8080/hls/6gcdai13om5/index.m3u8$LR•IPV4•38『线路18』
山东卫视,https://iptv.catvod.com/catvod.php?id=sdws$LR•IPV4•38『线路19』
山东卫视,https://httop.top/ysp-山东卫视$LR•IPV4•38『线路20』
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8$LR•IPV4•38『线路21』
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$LR•IPV4•38『线路22』
山东卫视,http://59.110.175.70:23567/PLTV/651/224/3221226693/1.m3u8$LR•IPV4•38『线路23』
山东卫视,http://t.061899.xyz/tl/tl.php?id=sdws$LR•IPV4•38『线路24』
山东卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=sdws&zy.m3u8$LR•IPV4•38『线路25』
山东卫视,http://45.192.97.170:8880/play/1251.m3u8$LR•IPV4•38『线路26』
山东卫视,http://m.061899.xyz/mg/sdws$LR•IPV4•38『线路27』
山东卫视,http://k.061899.xyz/k.php?id=sdws$LR•IPV4•38『线路28』
山东卫视,http://111.29.9.33:6610/000000001000/1000000001000012807/index.m3u8?channel-id=bestzb&Contentid=1000000001000012807&livemode=1&stbId=3$LR•IPV4•38『线路29』
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/index.m3u8$LR•IPV4•38『线路30』
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225771/index.m3u8$LR•IPV4•38『线路31』
山东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227312/index.m3u8$LR•IPV4•38『线路32』
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000004000020424&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路33』
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000012807&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路34』
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000016568&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路35』
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000027763&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路36』
山东卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=7347081113971056899&livemode=1&stbId=yu&mode=1&$LR•IPV4•38『线路37』
山东卫视,http://111.29.9.37:6610/000000001000/1000000001000012807/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=3$LR•IPV4•38『线路38』
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•36『线路1』
天津卫视,http://112.123.243.37:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•36『线路2』
天津卫视,http://123.118.55.165:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•36『线路3』
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub$LR•IPV4•36『线路4』
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd$LR•IPV4•36『线路5』
天津卫视,http://198.204.228.26/live/tjwshd.m3u8$LR•IPV4•36『线路6』
天津卫视,http://207.56.13.146:81/cdnlive/tjws.m3u8$LR•IPV4•36『线路7』
天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8$LR•IPV4•36『线路8』
天津卫视,http://107.150.60.122/live/tjwshd.m3u8$LR•IPV4•36『线路9』
天津卫视,http://120.198.95.220:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•36『线路10』
天津卫视,http://36.136.38.87:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•36『线路11』
天津卫视,http://153.0.171.163:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•36『线路12』
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$LR•IPV4•36『线路13』
天津卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8$LR•IPV4•36『线路14』
天津卫视,http://23.237.228.134/live8/tianjing.m3u8$LR•IPV4•36『线路15』
天津卫视,http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8$LR•IPV4•36『线路16』
天津卫视,http://api.kkitv.itv888.cn:8080/hls/z2lkdkrb4w/index.m3u8$LR•IPV4•36『线路17』
天津卫视,https://iptv.catvod.com/catvod.php?id=tjws$LR•IPV4•36『线路18』
天津卫视,https://httop.top/ysp-天津卫视$LR•IPV4•36『线路19』
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$LR•IPV4•36『线路20』
天津卫视,http://59.110.175.70:23567/PLTV/651/224/3221226686/1.m3u8$LR•IPV4•36『线路21』
天津卫视,http://t.061899.xyz/tl/tl.php?id=tjws$LR•IPV4•36『线路22』
天津卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=tjws&zy.m3u8$LR•IPV4•36『线路23』
天津卫视,http://m.061899.xyz/mg/tjws$LR•IPV4•36『线路24』
天津卫视,http://k.061899.xyz/k.php?id=tjws$LR•IPV4•36『线路25』
天津卫视,http://111.29.9.33:6610/000000001000/1000000001000000831/index.m3u8?channel-id=bestzb&Contentid=1000000001000000831&livemode=1&stbId=3$LR•IPV4•36『线路26』
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226204/index.m3u8$LR•IPV4•36『线路27』
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$LR•IPV4•36『线路28』
天津卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227306/index.m3u8$LR•IPV4•36『线路29』
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000001000030788&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路30』
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000004000006827&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路31』
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000001000000831&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路32』
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003475&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路33』
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路34』
天津卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=6707942579111517572&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路35』
天津卫视,http://111.29.9.38:6610/000000001000/5000000004000006827/index.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3$LR•IPV4•36『线路36』
海南卫视,https://livelyws.chinamcache.com/lyws/zb03.m3u8$LR•IPV4•36『线路1』
海南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEuBMjt2kLMD8fAO7QYER7Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•36『线路2』
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8$LR•IPV4•36『线路3』
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$LR•IPV4•36『线路4』
海南卫视,http://118.81.195.79:9003/hls/28/index.m3u8$LR•IPV4•36『线路5』
海南卫视,http://43.251.226.89:8080/play/50.m3u8$LR•IPV4•36『线路6』
海南卫视,http://api.kkitv.itv888.cn:8080/hls/c1cajhsgba8/index.m3u8$LR•IPV4•36『线路7』
海南卫视,https://iptv.catvod.com/catvod.php?id=hinws$LR•IPV4•36『线路8』
海南卫视,https://httop.top/ysp-海南卫视$LR•IPV4•36『线路9』
海南卫视,http://59.110.175.70:23567/PLTV/651/224/3221226679/1.m3u8$LR•IPV4•36『线路10』
海南卫视,http://t.061899.xyz/tl/tl.php?id=hinws$LR•IPV4•36『线路11』
海南卫视,http://live.bypbwxx.top/live/zhibojm-weishi.php?token=9d4574886470791798f9ea24c078a2$LR•IPV4•36『线路12』
海南卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=hinws&zy.m3u8$LR•IPV4•36『线路13』
海南卫视,http://45.192.97.170:8880/play/1256.m3u8$LR•IPV4•36『线路14』
海南卫视,http://m.061899.xyz/mg/hinws$LR•IPV4•36『线路15』
海南卫视,http://119.233.255.62:1234/947472502$LR•IPV4•36『线路16』
海南卫视,http://47.104.178.59:3566/947472502$LR•IPV4•36『线路17』
海南卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472502$LR•IPV4•36『线路18』
海南卫视,http://k.061899.xyz/k.php?id=hinws$LR•IPV4•36『线路19』
海南卫视,http://211.101.246.28:3000/947472502$LR•IPV4•36『线路20』
海南卫视,http://116.10.203.183:3566/947472502$LR•IPV4•36『线路21』
海南卫视,http://182.85.163.168:5678/947472502$LR•IPV4•36『线路22』
海南卫视,http://mg.cttv.vip/947472502$LR•IPV4•36『线路23』
海南卫视,http://fn.gcl.de5.net:5908/gsh950428/947472502$LR•IPV4•36『线路24』
海南卫视,http://120.4.126.153:1234/947472502$LR•IPV4•36『线路25』
海南卫视,http://47.119.24.76:59093/947472502$LR•IPV4•36『线路26』
海南卫视,http://45.78.61.93:1234/947472502$LR•IPV4•36『线路27』
海南卫视,http://139.155.89.87:1000/947472502$LR•IPV4•36『线路28』
海南卫视,http://111.29.9.33:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$LR•IPV4•36『线路29』
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?$LR•IPV4•36『线路30』
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8$LR•IPV4•36『线路31』
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225769/index.m3u8$LR•IPV4•36『线路32』
海南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226801/index.m3u8$LR•IPV4•36『线路33』
海南卫视,http://47.100.80.251:50001/947472502$LR•IPV4•36『线路34』
海南卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000004000006211&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路35』
海南卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=7899627377857656087&livemode=1&stbId=yu&mode=1&$LR•IPV4•36『线路36』
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•25『线路1』
新疆卫视,http://123.118.55.165:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•25『线路2』
新疆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws$LR•IPV4•25『线路3』
新疆卫视,http://112.123.243.37:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•25『线路4』
新疆卫视,http://live.wjyanghu.com/live/CH1.m3u8$LR•IPV4•25『线路5』
新疆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8$LR•IPV4•25『线路6』
新疆卫视,http://183.207.248.71/cntv/live1/xinjiangstv/xinjiangstv$LR•IPV4•25『线路7』
新疆卫视,http://183.207.248.71/gitv/live1/G_XINJIANG/G_XINJIANG$LR•IPV4•25『线路8』
新疆卫视,http://183.207.249.15/PLTV/3/224/3221225523/index.m3u8$LR•IPV4•25『线路9』
新疆卫视,http://223.110.243.136/PLTV/3/224/3221225523/index.m3u8$LR•IPV4•25『线路10』
新疆卫视,http://112.25.48.68/live/program/live/xjws/1300000/mnf.m3u8$LR•IPV4•25『线路11』
新疆卫视,https://iptv.catvod.com/catvod.php?id=xjws$LR•IPV4•25『线路12』
新疆卫视,https://httop.top/ysp-新疆卫视$LR•IPV4•25『线路13』
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8$LR•IPV4•25『线路14』
新疆卫视,http://59.110.175.70:23567/PLTV/651/224/3221226700/1.m3u8$LR•IPV4•25『线路15』
新疆卫视,http://t.061899.xyz/tl/tl.php?id=xjws$LR•IPV4•25『线路16』
新疆卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=xjws&zy.m3u8$LR•IPV4•25『线路17』
新疆卫视,http://m.061899.xyz/mg/xjws$LR•IPV4•25『线路18』
新疆卫视,http://k.061899.xyz/k.php?id=xjws$LR•IPV4•25『线路19』
新疆卫视,http://111.29.9.33:6610/000000001000/1000000002000029441/index.m3u8?channel-id=bestzb&Contentid=1000000002000029441&livemode=1&stbId=3$LR•IPV4•25『线路20』
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227136/index.m3u8$LR•IPV4•25『线路21』
新疆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225747/index.m3u8$LR•IPV4•25『线路22』
新疆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226893/index.m3u8$LR•IPV4•25『线路23』
新疆卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000006000040018&livemode=1&stbId=yu&mode=1&$LR•IPV4•25『线路24』
新疆卫视,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000002000029441&livemode=1&stbId=yu&mode=1&$LR•IPV4•25『线路25』
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•31『线路1』
云南卫视,http://111.8.224.6:9999/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•31『线路2』
云南卫视,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8?key=txiptv$LR•IPV4•31『线路3』
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub$LR•IPV4•31『线路4』
云南卫视,http://204.12.221.218:8181/3m1080p/ynws.m3u8$LR•IPV4•31『线路5』
云南卫视,http://107.150.60.122/live/ynwshd.m3u8$LR•IPV4•31『线路6』
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd$LR•IPV4•31『线路7』
云南卫视,http://198.204.228.26/live/ynwshd.m3u8$LR•IPV4•31『线路8』
