🌙月光宝盒,#genre#
CCTV-5+,http://newtv.fun:35455/gaoma/cctv5p.m3u8
CCTV-5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=4f1a9fcd002d1813b494eddd61778e103dbe130f4abb409e9032be9917dfd1871014d622a729fd6ffc4e1c376330de3f42c3691e2b49d12f7eb77bdf1887e67a9e6ad438d269a4408f0b3c6bcb
CCTV-5+,http://1.itv.nctv.top:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东体育,http://mzitv.cn:32/tsfile/live/1008_1.m3u8
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,http://125.229.9.67:8562/http/220.130.87.218:8081/hls/67/809/ch028.m3u8
纬来体育,http://211.75.171.121:8564/http/61.67.128.137:8081/hls/67/809/ch028.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
体育赛事,http://139.129.231.228:50060/rtp/239.21.2.44:5002
劲爆体育,http://www.terrykang.xyz:35455/itv/5000000002000029972.m3u8?cdn=bestzb
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6
超级体育,http://www.terrykang.xyz:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
精品体育,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236300/index.m3u8
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽综艺体育,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829415240627.m3u8
睛彩篮球,http://www.terrykang.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://1.itv.nctv.top:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://home.dzlove.top:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://iptv.0564.org:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://4330413.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://gf.you123.fun:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://hangfun.top:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
睛彩篮球,http://2000.run:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232657/smil/index.m3u8?fmt=ts2hls
睛彩篮球,http://ott.eonn.cn:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
足球频道,http://139.129.231.228:50060/rtp/239.21.1.162:5002
魅力足球,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031207
魅力足球,http://www.terrykang.xyz:35455/itv/5000000011000031207.m3u8?cdn=bestzb
魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
快乐垂钓,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031206
快乐垂钓,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-3.m3u8
快乐垂钓,http://120.55.49.231:3095/rtp/233.50.201.109:5140







密码获取,#genre#
公众号,https://live3.rxip.sc96655.com/live/CCTV-16-4K_6688000.m3u8
宝盒视界,https://live3.rxip.sc96655.com/live/CCTV-16-4K_6688000.m3u8
回复 VIP,https://live3.rxip.sc96655.com/live/CCTV-16-4K_6688000.m3u8
即可获取,https://live3.rxip.sc96655.com/live/CCTV-16-4K_6688000.m3u8
私密頻道_0001,#genre#


WEB港湾(宝盒TV专用),#genre#
HBO family,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-74-0.html  
HBO HiTS,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-75-0.html  
HBO Signature,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-76-0.html  
ELTA影劇,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-54-0.html
ELTA娛樂,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-55-0.html
ELTA綜合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-56-0.html
ELTA娛樂,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-55-0.html  
ELTA綜合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-56-0.html  
ELTV生活英語台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-57-0.html  
EYE TV 旅遊,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-58-0.html  
EYE TV 戲劇,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-59-0.html  
博斯高球I,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-13-0.html
博斯高球II,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-14-0.html
博斯魅力,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-15-0.html
博斯網球,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-16-0.html
博斯無限,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-17-0.html
博斯無限II,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-18-0.html
博斯運動II,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-20-0.html
采昌,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-21-0.html
CCTV體育,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-0-6-0.html
CCTV體育賽事,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-0-7-0.html
CCTV新聞,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-0-15-0.html
湖南衛視,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-1-0-0.html
翡翠台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-0-0.html
翡翠台·東南亞版,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-1-0.html
鳳凰香港台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-3-0.html
鳳凰中文,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-4-0.html
鳳凰資訊,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-5-0.html
HKS,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-6-0.html
HOY 78,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-7-0.html
RHK 31,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-8-0.html
HOY 78,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-9-0.html
VIU tv,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-10-0.html
美亚电影台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-11-0.html
好莱坞电影,video://http://a68c7fdd1bed6600da71182507b4eab9.everydaytv.top/play-3-38-0.html
明珠台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-12-0.html
HOY 77,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-14-0.html
HOY 76,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-15-0.html
NOW财经,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-17-0.html
NOW新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-18-0.html
中天新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-20-0.html
东森新闻,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-21-0.html
TVB+,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-25-0.html
ViuTV6,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-26-0.html
無線新聞台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-30-0.html
無線新聞台·海外版,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-31-0.html
星河台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-32-0.html
娛樂新聞台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-34-0.html
afn,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-0-0.html
amc電影台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-1-0.html
ANIMAX,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-2-0.html
Arirang,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-3-0.html
AXN,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-4-0.html
BBC earth,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-5-0.html
BBC lifestyle,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-6-0.html
八大第1台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-7-0.html
八大精彩台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-8-0.html
八大戲劇台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-9-0.html
CNN,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-11-0.html
八大綜藝台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-12-0.html
寰宇財經台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-81-0.html  
華藝MBC綜合台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-82-0.html  
台视新聞台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-83-0.html  
寰宇新聞台灣台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-84-0.html  
CINEMAX,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-22-0.html
cnex,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-23-0.html
CRIME INVESTI GATION,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-24-0.html
大愛,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-25-0.html
东森综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-26-0.html
Da Vinci,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-27-0.html
Discovery SCI,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-33-0.html
八大第一,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-35-0.html
東森超視,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-36-0.html
東森電影,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-38-0.html
年代新聞,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-43-0.html
東森YOYOTV,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-44-0.html
東森洋片,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-45-0.html
八大綜合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-47-0.html
動物星球,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-48-0.html
ELTA體育4台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-53-0.html
非凡商業,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-60-0.html  
非凡新聞,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-61-0.html  
古典音樂台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-62-0.html  
影剧,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-63-0.html  
國會頻道1,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-64-0.html  
國會頻道2,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-65-0.html  
GOOD TV,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-66-0.html  
GOOD2,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-67-0.html  
TVBS精彩,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-68-0.html  
公視戲劇,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-70-0.html  
Hakka TV,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-72-0.html  
BBC,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-73-0.html  
韓國娛樂台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-77-0.html  
Hollywood,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-78-0.html  
TVBS 欢乐,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-79-0.html  
JET綜合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-85-0.html  
靖天電影台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-86-0.html  
靖天國際台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-87-0.html  
靖天歡樂台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-88-0.html  
靖天卡通台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-89-0.html  
靖天日本台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-90-0.html  
靖天戲劇台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-91-0.html  
靖天映畫,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-92-0.html  
靖天育樂台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-93-0.html  
靖天綜合台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-94-0.html  
靖天資訊台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-95-0.html  
民视第一,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-96-0.html  
靖洋戲劇台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-98-0.html  
卡通頻道,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-99-0.html  
龍華經典,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-101-0.html  
龍華卡通,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-102-0.html  
龍華偶像,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-103-0.html  
龍華日韓,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-104-0.html  
lifetime,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-107-0.html  
龍祥時代,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-108-0.html  
MIAO MI,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-110-0.html  
華視,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-111-0.html  
旅游,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-112-0.html  
美食星球,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-115-0.html  
影剧,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-116-0.html  
民視,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-117-0.html  
中视,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-118-0.html  
MTV,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-120-0.html  
MTV Live,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-121-0.html  
美亞電影台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-122-0.html  
年代MUCH,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-123-0.html  
寰宇新闻台湾台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-124-0.html  
纬来体育,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-125-0.html  
中天亚洲,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-129-0.html  
三立戲劇台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-130-0.html  
非凡新聞,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-131-0.html  
中天綜合台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-132-0.html  
SMART,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-133-0.html  
時尚運動X,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-134-0.html  
TAIWAN+,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-135-0.html  
TLC,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-136-0.html  
TRACE SPORTS STARS,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-137-0.html  
TRACE URBAN,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-138-0.html  
公視,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-139-0.html  
台視財經,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-140-0.html  
台視綜合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-142-0.html  
三立综合,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-143-0.html  
TVBS ASIA,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-144-0.html   
镜新聞台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-148-0.html  
台灣戲劇台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-149-0.html  
天映頻道,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-150-0.html  
緯來電影,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-151-0.html  
緯來日本,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-152-0.html  
緯來體育,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-153-0.html  
信吉,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-157-0.html  
智林體育台,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-163-0.html  
TVBS,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-164-0.html  
中視BRAVO菁采,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-165-0.html  
中視經典,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-166-0.html  
TVBS新聞,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-167-0.html  
中天娛樂,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-170-0.html  
纬来娱乐,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-171-0.html  
纬来日本,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-3-172-0.html  


