极速港台2,#genre#
HOY77,http://47.239.163.171/HDTV/QQ群1047470024.php?id=20
TVB娛樂新聞,http://47.239.163.171/HDTV/QQ群1047470024.php?id=21
TVB黃金翡翠,http://47.239.163.171/HDTV/QQ群1047470024.php?id=22
TVB千禧經典,http://47.239.163.171/HDTV/QQ群1047470024.php?id=23
TVB亞洲劇,http://47.239.163.171/HDTV/QQ群1047470024.php?id=24
TVB華語劇,http://47.239.163.171/HDTV/QQ群1047470024.php?id=25
TVB亚洲综合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=26
TVB戏曲,http://47.239.163.171/HDTV/QQ群1047470024.php?id=28
TVB粤语片,http://47.239.163.171/HDTV/QQ群1047470024.php?id=29
MyTV儿童,http://47.239.163.171/HDTV/QQ群1047470024.php?id=30
TVB功夫粤,http://47.239.163.171/HDTV/QQ群1047470024.php?id=31
popc,http://47.239.163.171/HDTV/QQ群1047470024.php?id=33
美亚电影(港),http://47.239.163.171/HDTV/QQ群1047470024.php?id=34
美亚电影(台),http://47.239.163.171/HDTV/QQ群1047470024.php?id=35
壹新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=36
中天新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=37
中天综合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=38
中天娱乐,http://47.239.163.171/HDTV/QQ群1047470024.php?id=39
TVBS新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=40
TVBSHD,http://47.239.163.171/HDTV/QQ群1047470024.php?id=41
壹新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=42
年代新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=43
非凡新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=44
寰宇新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=45
镜新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=46
东森新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=47
东森超视,http://47.239.163.171/HDTV/QQ群1047470024.php?id=48
东森综合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=49
东森戏剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=50
东森电影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=51
东森洋片,http://47.239.163.171/HDTV/QQ群1047470024.php?id=52
纬来电影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=53
纬来体育,http://47.239.163.171/HDTV/QQ群1047470024.php?id=54
纬来综合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=55
纬来戏剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=56
龙祥时代,http://47.239.163.171/HDTV/QQ群1047470024.php?id=57
龙华偶像,http://47.239.163.171/HDTV/QQ群1047470024.php?id=58
龙华戏剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=59
龙华电影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=60
龙华洋片,http://47.239.163.171/HDTV/QQ群1047470024.php?id=61
龙华经典,http://47.239.163.171/HDTV/QQ群1047470024.php?id=62
三立新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=63
八大综合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=64
八大戏剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=65
靖天电影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=66
靖洋戏剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=67
爱尔达影剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=68
爱尔达综合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=69
HBOHD,http://47.239.163.171/HDTV/QQ群1047470024.php?id=70
HBO原创,http://47.239.163.171/HDTV/QQ群1047470024.php?id=71
HBO强档,http://47.239.163.171/HDTV/QQ群1047470024.php?id=72
HBO家庭,http://47.239.163.171/HDTV/QQ群1047470024.php?id=73
好莱坞电影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=74
AMC电影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=75
中视,http://47.239.163.171/HDTV/QQ群1047470024.php?id=76
中视新闻,http://47.239.163.171/HDTV/QQ群1047470024.php?id=77
中视经典,http://47.239.163.171/HDTV/QQ群1047470024.php?id=78
公视,http://47.239.163.171/HDTV/QQ群1047470024.php?id=79
公视戏剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=80
民视,http://47.239.163.171/HDTV/QQ群1047470024.php?id=81
民视影剧,http://47.239.163.171/HDTV/QQ群1047470024.php?id=82

⚽️🏀直播,#genre#
⚽️🏀波妞,https://new-live.jnyyoa.com/live/1744267.m3u8
⚽️🏀陆宝儿,https://new-live.jnyyoa.com/live/7468974.m3u8
⚽️🏀红漆工,https://new-live.jnyyoa.com/live/3669452.m3u8
⚽️🏀叶指导,https://new-live.jnyyoa.com/live/5108083.m3u8
⚽️🏀牛哥,https://new-live.jnyyoa.com/live/3975253.m3u8
⚽️🏀付航,https://new-live.jnyyoa.com/live/4871232.m3u8
⚽️🏀老丁,https://new-live.jnyyoa.com/live/9399302.m3u8
⚽️🏀金牌,https://new-live.jnyyoa.com/live/5255366.m3u8
⚽️🏀喜喜,https://new-live.jnyyoa.com/live/9149158.m3u8
⚽️🏀桃乐斯,https://new-live.jnyyoa.com/live/4148654.m3u8
🏀曼巴,https://new-live.jnyyoa.com/live/1492206.m3u8
🏀山川,https://new-live.jnyyoa.com/live/6851255.m3u8
🏀小朵朵,https://new-live.jnyyoa.com/live/8286544.m3u8
🏀宾利,https://new-live.jnyyoa.com/live/4745554.m3u8
🏀加贝,https://new-live.jnyyoa.com/live/4043126.m3u8
🏀粤语广佬,https://new-live.jnyyoa.com/live/1016531.m3u8
🏀艾米,https://new-live.jnyyoa.com/live/2644198.m3u8
🏀宁宁,https://new-live.jnyyoa.com/live/8129974.m3u8
🏀大壮,https://new-live.jnyyoa.com/live/5692582.m3u8
🏀勾手,https://new-live.jnyyoa.com/live/7412291.m3u8
🏀鸡仔,https://new-live.jnyyoa.com/live/4096487.m3u8
🏀萌七,https://new-live.jnyyoa.com/live/1586711.m3u8
⚽️乐乐,https://new-live.jnyyoa.com/live/1162211.m3u8
⚽️苪苪,https://new-live.jnyyoa.com/live/4741575.m3u8
⚽️枫哥,https://new-live.jnyyoa.com/live/9890343.m3u8
⚽️米雪儿,https://new-live.jnyyoa.com/live/5089605.m3u8
⚽️小楠,https://new-live.jnyyoa.com/live/5616501.m3u8
⚽️韩苏,https://new-live.jnyyoa.com/live/8241870.m3u8
⚽️绿茵,https://new-live.jnyyoa.com/live/7952584.m3u8
⚽️老徐,https://new-live.jnyyoa.com/live/9590091.m3u8
⚽️沙加,https://new-live.jnyyoa.com/live/4869054.m3u8
⚽️守望者,https://new-live.jnyyoa.com/live/8933226.m3u8
⚽️机长,https://new-live.jnyyoa.com/live/8943378.m3u8
⚽️洛里,https://new-live.jnyyoa.com/live/3505299.m3u8
⚽️抢手,https://new-live.jnyyoa.com/live/3052931.m3u8
⚽️小白白,https://new-live.jnyyoa.com/live/4697949.m3u8
⚽️憨憨,https://new-live.jnyyoa.com/live/7396523.m3u8
⚽️海龟,https://new-live.jnyyoa.com/live/7843553.m3u8
⚽️妲己,https://new-live.jnyyoa.com/live/4074032.m3u8
⚽️玖玖,https://new-live.jnyyoa.com/live/7273522.m3u8
⚽️老乡,https://new-live.jnyyoa.com/live/5983085.m3u8
⚽️柚子,https://new-live.jnyyoa.com/live/9578537.m3u8
⚽️诸葛,https://new-live.jnyyoa.com/live/5882816.m3u8
⚽️李白,https://new-live.jnyyoa.com/live/6969510.m3u8
⚽️迦娜,https://new-live.jnyyoa.com/live/2400161.m3u8
⚽️大奈奈,https://new-live.jnyyoa.com/live/2268034.m3u8
⚽️老汉,https://new-live.jnyyoa.com/live/3851257.m3u8
⚽️艾萨,https://new-live.jnyyoa.com/live/8649962.m3u8

广东本地,#genre#

嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州综合,http://r.jdshipin.com/iR6Gq
广州南国都市,http://r.jdshipin.com/nWaZO
广州影视,http://r.jdshipin.com/TcKr2
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
惠州新闻综合,http://php.jdshipin.com:8880/chudian.php?id=hzxw
清远综合,http://php.jdshipin.com:8880/chudian.php?id=qyzh
梅州综合,http://php.jdshipin.com:8880/chudian.php?id=mzzh
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
四会新闻综合,http://php.jdshipin.com:8880/chudian.php?id=shzh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
连州综合,http://php.jdshipin.com:8880/chudian.php?id=lzzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
佛冈综合,http://php.jdshipin.com:8880/chudian.php?id=fgzh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
恩平综合,http://php.jdshipin.com:8880/chudian.php?id=epzh

广东酒店,#genre#

大湾区 卫视,http://goo.bkpcp.top/mg/dwqws
广东影视,http://goo.bkpcp.top/mg/gdys
广东民生(晚7点),http://live.iill.top/douyin/gdtvdvxc
广东珠江(晚6点),http://live.iill.top/douyin/gdtvzjpd
广东体育,https://ali.hlspull.yximgs.com/live/xaigjiaoge461551461313.flv
广东珠江,https://ali.hlspull.yximgs.com/live/xiangjiaoge5316131613161.flv
大湾区卫视,https://ali.hlspull.yximgs.com/live/xiangjiaoge651fs3f1313s1.flv
广东民生,https://ali.hlspull.yximgs.com/live/xiangjiaoge5313d131d3351.flv

广东珠江㊀,https://ali.hlspull.yximgs.com/live/guangdong_zj.flv
广东新闻㊀,https://ali.hlspull.yximgs.com/live/guangdong_xw.flv
广东体育㊀,https://ali.hlspull.yximgs.com/live/guangdong_ty.flv
广东影视㊀,https://ali.hlspull.yximgs.com/live/guangdong_ys.flv

-大湾区卫视,http://conghua-sslp.online:3009/大湾区/易发/hls.m3u8
-广东珠江,http://conghua-sslp.online:3009/广东珠江1/易发/hls.m3u8
-广东影视,http://conghua-sslp.online:3009/广东影视1/易发/hls.m3u8
-广东经济,http://conghua-sslp.online:3009/广东经济/易发/hls.m3u8
-广东民生,http://conghua-sslp.online:3009/广东民生1/易发/hls.m3u8
-广东体育,http://conghua-sslp.online:3009/广东体育/易发/hls.m3u8
-广东新闻,http://conghua-sslp.online:3009/广东新闻/易发/hls.m3u8
-汕头综合,http://conghua-sslp.online:3009/汕头综合/易发/hls.m3u8
-汕头生活,http://conghua-sslp.online:3009/汕头生活/易发/hls.m3u8
-揭阳综合,http://conghua-sslp.online:3009/揭阳综合/易发/hls.m3u8
-揭阳生活,http://conghua-sslp.online:3009/揭阳生活/易发/hls.m3u8
-潮州民生,http://conghua-sslp.online:3009/潮州民生/易发/hls.m3u8

广东酒店2,#genre#
广东珠江1,https://ali.hlspull.yximgs.com/live/guangdong_zj.flv
广东新闻1,https://ali.hlspull.yximgs.com/live/guangdong_xw.flv
广东体育1,https://ali.hlspull.yximgs.com/live/guangdong_ty.flv
广东影视1,https://ali.hlspull.yximgs.com/live/guangdong_ty.flv
翡翠4k,https://ali.hlspull.yximgs.com/live/xianggang_fx4k.flv
凤凰资讯,https://ali.hlspull.yximgs.com/live/xianggang_fhzx.flv

北方广电,#genre#
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-6HD,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
CGTN西班牙语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN,http://120.76.248.139/live/bfgd/4200000134.m3u8
CGTN俄罗斯语,http://120.76.248.139/live/bfgd/4200000309.m3u8
中国教育1,http://120.76.248.139/live/bfgd/4200000135.m3u8
中国教育2,http://120.76.248.139/live/bfgd/4200000492.m3u8
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京|北京纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
北京|北京卡酷少儿,http://120.76.248.139/live/bfgd/4200000106.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
百姓健康,http://120.76.248.139/live/bfgd/4200000219.m3u8
北京|车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
重庆|重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
CCTV-电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
中央新影-发现之旅,http://120.76.248.139/live/bfgd/4200000151.m3u8
CCTV-风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
上海|法治天地,http://120.76.248.139/live/bfgd/4200000162.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
河南|国学频道,http://120.76.248.139/live/bfgd/4200000169.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州|天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
黑龙江卫视HD,http://120.76.248.139/live/bfgd/4200000095.m3u8
湖南|茶频道,http://120.76.248.139/live/bfgd/4200000181.m3u8
湖南|hnjykt,http://120.76.248.139/live/bfgd/4200000350.m3u8
湖南|快乐垂钓,http://120.76.248.139/live/bfgd/4200000228.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南|先锋乒羽,http://120.76.248.139/live/bfgd/4200000349.m3u8
北京|环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
江苏|财富天下,http://120.76.248.139/live/bfgd/4200000231.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
辽宁|家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
中央新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
海南卫视HD,http://120.76.248.139/live/bfgd/4200000473.m3u8
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
CCTV-女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
山东|收藏天下,http://120.76.248.139/live/bfgd/4200000155.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
北京|四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
书画频道,http://120.76.248.139/live/bfgd/4200000180.m3u8
CCTV-世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
上海|新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
北京|生态环境频道,http://120.76.248.139/live/bfgd/4200000149.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
北京|优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
北京|中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
甘肃|INBM证券服务,http://120.76.248.139/live/bfgd/4200000601.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000615.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000286.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000287.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
甘肃|购物,http://120.76.248.139/live/bfgd/4200000626.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000290.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000291.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000292.m3u8
